Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2.0,1st of 4,,,,,December 2020,2,900,2444,2199600,Jaipur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 4,,,,,December 2020,2,900,2777,2499300,Jaipur,900
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,2nd of 4,,,,,December 2020,3,1100,2727,2999700,Jaipur,1100
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,3.0,10th of 12,,,,,December 2020,3,819,3174,2599506,Jaipur,819
Not Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3.0,2nd of 4,,,,,December 2020,3,1100,2727,2999700,Jaipur,1100
Available,Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2.0,2nd of 4,,,,,December 2020,2,900,2777,2499300,Jaipur,900
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,3.0,2nd of 4,,,,,December 2020,3,1300,2692,3499600,Jaipur,1300
Available,Not Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2.0,2nd of 4,,,,,December 2020,2,900,2777,2499300,Jaipur,900
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,1.0,5th of 12,,,,,December 2020,1,408,3002,1224816,Jaipur,408
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,5th of 12,,,,,December 2020,2,609,3119,1899471,Jaipur,609
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,7th of 12,,,,,December 2020,2,901,3107,2799407,Jaipur,901
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2.0,4th of 12,,,,,December 2020,2,669,2690,1799610,Jaipur,669
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,1.0,7th of 12,,,,,December 2020,1,445,2696,1199720,Jaipur,445
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2.0,10th of 10,,,,,December 2020,2,820,3170,2599400,Jaipur,820
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2.0,7th of 10,,,,,December 2020,2,815,3067,2499605,Jaipur,815
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3.0,6th of 12,,,,,December 2020,3,1350,2666,3599100,Jaipur,1350
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,5th of 10,,,,,December 2020,2,855,2923,2499165,Jaipur,855
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3.0,1st of 3,,,,,December 2019,3,1500,4333,6499500,Jaipur,1500
Not Available,Not Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2.0,Gr,,,,,October 2020,2,1078,3572,3850616,Jaipur,1078
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3.0,1st of 12,,,,,December 2019,3,960,3854,3699840,Jaipur,960
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,6th of 11,,,,,December 2019,2,803,3052,2450756,Jaipur,803
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,1st of 2,,,,,July 2020,3,2050,2195,4499750,Jaipur,2050
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,2nd of 3,,,,,February 2020,2,950,2000,1900000,Jaipur,950
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,7th of 14,,,,,December 2019,2,945,2645,2499525,Jaipur,945
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1.0,1st of 3,,,,,July 2020,1,750,2400,1800000,Jaipur,750
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1.0,4th of 4,,,,,December 2019,3,1200,2083,2499600,Jaipur,1200
Available,Not Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,2nd of 4,,,,,December 2019,2,1225,2122,2599450,Jaipur,1225
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 4,,,,,November 2020,3,1450,5655,8199750,Jaipur,1450
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4.0,2nd of 2,,,,,July 2020,4,2450,2122,5198900,Jaipur,2450
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,3rd of 7,,,,,March 2020,3,2300,7826,17999800,Jaipur,2300
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3.0,,Resale,,,,December 2020,3,1300,1923,2499900,Jaipur,1300
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,,,,3.0,,March 2020,3,1742,8323,14498666,Jaipur,1742
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3.0,,,1 rooms(servant room),,,March 2020,3,2494,7500,18705000,Jaipur,2494
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2.0,1st of 12,,,,,March 2020,2,1098,2890,3173220,Jaipur,1098
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Under Construction,1.0,1st of 10,,,,,March 2020,1,696,2992,2082432,Jaipur,696
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,3rd of 3,,,,,July 2020,3,1350,2814,3798900,Jaipur,1350
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,1.0,1st of 17,,,,,March 2020,1,487,3160,1538920,Jaipur,487
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,4.0,10th of 12,,,,,November 2020,3,1910,3550,6780500,Jaipur,1910
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,2.0,4th,,,,,November 2020,2,1206,3358,4049748,Jaipur,1206
Available,Available,Available,Not Available,Available,Available,Available,Available,Ready to move,1.0,8th of 12,,,,,November 2020,1,520,3175,1651000,Jaipur,520
Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,2nd of 3,,,,,December 2020,3,1200,1833,2199600,Jaipur,1200
Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,2nd of 3,,,,,December 2020,2,800,1625,1300000,Jaipur,800
Available,Not Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 2,,,,,December 2020,3,1000,2400,2400000,Jaipur,1000
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3.0,7th of 9,,,,,June 2020,3,1350,2592,3499200,Jaipur,1350
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2.0,,,,1.0,,March 2020,2,459,2723,1249857,Jaipur,459
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,1st of 10,,,,,October 2020,2,1165,3906,4550490,Jaipur,1165
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,1st of 2,,,,,February 2020,3,850,5058,4299300,Jaipur,850
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,,Resale,,,,December 2020,3,1350,2518,3399300,Jaipur,1350
Available,Not Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2.0,,,,1.0,,March 2020,2,800,2125,1700000,Jaipur,800
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,,Resale,,,,December 2020,2,880,4090,3599200,Jaipur,880
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,2,1085,1935,2099475,Jaipur,1085
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 3,,,,,December 2019,3,1370,2262,3098940,Jaipur,1370
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,2nd of 3,,,,,December 2019,4,1600,2500,4000000,Jaipur,1600
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 3,,,,,December 2019,3,1370,2335,3198950,Jaipur,1370
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3.0,2nd of 4,,,,,December 2020,3,2720,7904,21498880,Jaipur,2720
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 4,,,,,February 2020,2,1017,2753,2799801,Jaipur,1017
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,2,980,2448,2399040,Jaipur,980
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,4.0,1st of 3,,,,,December 2019,4,1570,2675,4199750,Jaipur,1570
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,4.0,1st of 3,,,,,December 2019,4,1570,2611,4099270,Jaipur,1570
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,2,950,2315,2199250,Jaipur,950
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,3,1420,2464,3498880,Jaipur,1420
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,2,1050,2285,2399250,Jaipur,1050
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,2,1000,2000,2000000,Jaipur,1000
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,2,1000,2600,2600000,Jaipur,1000
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 3,,,,,December 2019,4,1550,2387,3699850,Jaipur,1550
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 3,,,,,December 2019,4,1600,2500,4000000,Jaipur,1600
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,2,950,2210,2099500,Jaipur,950
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 3,,,,,December 2019,3,1400,1785,2499000,Jaipur,1400
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,2,1089,2387,2599443,Jaipur,1089
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 3,,,,,December 2019,3,1350,2592,3499200,Jaipur,1350
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,,,,2.0,,December 2020,2,960,2500,2400000,Jaipur,960
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,5.0,4th of 11,,,,,December 2020,4,3855,9234,35597070,Jaipur,3855
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,6.0,5th of 11,,,,,December 2020,5,4890,9427,46098030,Jaipur,4890
Available,Not Available,Available,Available,Available,Available,Not Available,Available,Ready to move,1.0,5th of 10,,,,,November 2020,1,565,2600,1469000,Jaipur,565
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 4,,,,,December 2019,3,2300,7608,17498400,Jaipur,2300
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3.0,1st of 7,,,,,December 2019,3,1950,5641,10999950,Jaipur,1950
Available,Not Available,Available,Not Available,Available,Available,Available,Available,Ready to move,3.0,5th of 12,,,,,February 2020,3,1625,4615,7499375,Jaipur,1625
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 3,,,,,November 2020,3,1200,1825,2190000,Jaipur,1200
Not Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Under Construction,2.0,1st of 4,,,,,February 2020,2,650,1861,1209650,Jaipur,650
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,2.0,1st of 12,,,,,December 2019,2,704,3125,2200000,Jaipur,704
